CO_ANO,SG_UF_MUN,CO_MUN,VL_EXPORT,VL_IMPORT,SALDO_COMERCIAL
2025,RJ,3302452,0.0,695160.0,-695160.0
2025,RJ,3302502,1.0,4600.0,-4599.0
2025,RJ,3302601,0.0,4838.0,-4838.0
2025,RJ,3302700,0.0,138.0,-138.0
2025,RJ,3302809,129544.0,78509.0,51035.0
2025,RJ,3302858,2808.0,954.0,1854.0
2025,RJ,3302908,762.0,792.0,-30.0
2025,RJ,3303203,0.0,781.0,-781.0
2025,RJ,3303302,256.0,3258.0,-3002.0
2025,RJ,3303401,29747.0,40745.0,-10998.0
2025,RJ,3303500,2337057.0,69.0,2336988.0
2025,RJ,3303609,1566.0,34773.0,-33207.0
2025,RJ,3303708,4440.0,910.0,3530.0
2025,RJ,3303807,799.0,11584.0,-10785.0
2025,RJ,3303856,0.0,54475.0,-54475.0
2025,RJ,3303906,362683.0,862511.0,-499828.0
2025,RJ,3303955,0.0,22348.0,-22348.0
2025,RJ,3304003,2553.0,137359.0,-134806.0
2025,RJ,3304102,12489.0,32719.0,-20230.0
2025,RJ,3304110,97102.0,4211.0,92891.0
2025,RJ,3304144,73853.0,455.0,73398.0
2025,RJ,3304201,96219.0,141226.0,-45007.0
2025,RJ,3304300,8150.0,2979.0,5171.0
2025,RJ,3304524,133.0,103147.0,-103014.0
2025,RJ,3304557,509.0,109144.0,-108635.0
2025,RJ,3304706,41342.0,6302.0,35040.0
2025,RJ,3304755,440000.0,0.0,440000.0
2025,RJ,3304805,0.0,2166.0,-2166.0
2025,RJ,3304904,14897.0,100.0,14797.0
2025,RJ,3305000,520686.0,323714.0,196972.0
2025,RJ,3305109,6580.0,148436.0,-141856.0
2025,RJ,3305158,0.0,17890.0,-17890.0
2025,RJ,3305208,568051.0,291.0,567760.0
2025,RJ,3305406,0.0,51852.0,-51852.0
2025,RJ,3305505,167.0,534265.0,-534098.0
2025,RJ,3305554,534463.0,1064860.0,-530397.0
2025,RJ,3305703,38500.0,57699.0,-19199.0
2025,RJ,3305752,315519.0,0.0,315519.0
2025,RJ,3305802,258.0,354.0,-96.0
2025,RJ,3306008,40610.0,184557.0,-143947.0
2025,RJ,3306107,3831.0,1510.0,2321.0
2025,RJ,3306156,8292.0,0.0,8292.0
2025,RJ,3306206,1420012.0,85055.0,1334957.0
2025,RJ,3306305,63593196.0,2139.0,63591057.0
2025,RN,2400109,6022.0,0.0,6022.0
2025,RN,2400208,362834.0,3355329.0,-2992495.0
2025,RN,2400307,8453.0,0.0,8453.0
2025,RN,2400505,1523.0,0.0,1523.0
2025,RN,2400703,17746.0,4878.0,12868.0
2025,RN,2401008,101282.0,162692.0,-61410.0
2025,RN,2401107,18679.0,8277.0,10402.0
2025,RN,2401206,5496700.0,0.0,5496700.0
2025,RN,2401404,40031.0,0.0,40031.0
2025,RN,2401453,1266.0,2071806.0,-2070540.0
2025,RN,2401909,4623.0,78.0,4545.0
2025,RN,2402006,414.0,722.0,-308.0
2025,RN,2402204,0.0,79.0,-79.0
2025,RN,2402303,0.0,5829.0,-5829.0
2025,RN,2402402,6173.0,0.0,6173.0
2025,RN,2402600,110582.0,30020.0,80562.0
2025,RN,2402709,0.0,12.0,-12.0
2025,RN,2403103,62650.0,9142.0,53508.0
2025,RN,2403251,314.0,2473.0,-2159.0
2025,RN,2403608,0.0,1273.0,-1273.0
2025,RN,2403806,16600.0,0.0,16600.0
2025,RN,2404101,4974.0,6746.0,-1772.0
2025,RN,2404200,0.0,1426.0,-1426.0
2025,RN,2404309,326409.0,87450.0,238959.0
2025,RN,2404408,5793.0,0.0,5793.0
2025,RN,2404507,49269453.0,6893.0,49262560.0
2025,RN,2404606,119624.0,17894.0,101730.0
2025,RN,2404705,87480.0,3324.0,84156.0
2025,RN,2405108,13433.0,1.0,13432.0
2025,RN,2405702,4298.0,0.0,4298.0
2025,RN,2405801,0.0,6.0,-6.0
2025,RN,2406700,60176.0,1400.0,58776.0
2025,RN,2407104,377769.0,226.0,377543.0
2025,RN,2407203,789923.0,19920.0,770003.0
2025,RN,2407807,0.0,82540.0,-82540.0
2025,RN,2408003,9335937.0,15780.0,9320157.0
2025,RN,2408102,39774.0,703.0,39071.0
2025,RN,2408201,237.0,0.0,237.0
2025,RN,2408300,0.0,14619.0,-14619.0
2025,RN,2408805,0.0,3227026.0,-3227026.0
2025,RN,2408904,101105.0,5258.0,95847.0
2025,RN,2408953,21005.0,0.0,21005.0
2025,RN,2409704,0.0,2208.0,-2208.0
2025,RN,2410256,9373.0,0.0,9373.0
2025,RN,2410405,356879.0,0.0,356879.0
2025,RN,2410900,0.0,730.0,-730.0
2025,RN,2411205,103360.0,0.0,103360.0
2025,RN,2411403,0.0,2.0,-2.0
2025,RN,2411601,37208.0,13550.0,23658.0
2025,RN,2412005,149.0,62229.0,-62080.0
2025,RN,2412203,0.0,794.0,-794.0
2025,RN,2412559,0.0,50.0,-50.0
2025,RN,2412609,173250.0,0.0,173250.0
2025,RN,2413300,0.0,117.0,-117.0
2025,RN,2413359,179920.0,85206.0,94714.0
2025,RN,2413409,2818.0,0.0,2818.0
2025,RN,2414209,0.0,10688.0,-10688.0
2025,RN,2414407,35763.0,1861.0,33902.0
2025,RN,2414605,35440.0,1672.0,33768.0
2025,RN,2414803,88349.0,0.0,88349.0
2025,RO,1100015,1852.0,4213.0,-2361.0
2025,RO,1100023,250304.0,31.0,250273.0
2025,RO,1100049,72338.0,128.0,72210.0
2025,RO,1100056,8842214.0,0.0,8842214.0
2025,RO,1100064,590.0,0.0,590.0
2025,RO,1100072,314735.0,0.0,314735.0
2025,RO,1100080,74889.0,0.0,74889.0
2025,RO,1100098,44018.0,0.0,44018.0
2025,RO,1100106,1835.0,181643.0,-179808.0
2025,RO,1100114,1077.0,228765.0,-227688.0
2025,RO,1100122,180184.0,2154.0,178030.0
2025,RO,1100130,25510.0,0.0,25510.0
2025,RO,1100148,2245013.0,3752.0,2241261.0
2025,RO,1100155,986.0,10000.0,-9014.0
2025,RO,1100189,126261.0,101378.0,24883.0
2025,RO,1100205,9942647.0,30298.0,9912349.0
2025,RO,1100254,0.0,64677.0,-64677.0
2025,RO,1100288,106876.0,0.0,106876.0
2025,RO,1100304,144403.0,310690.0,-166287.0
2025,RO,1100320,91741.0,0.0,91741.0
2025,RO,1100346,0.0,4400.0,-4400.0
2025,RO,1100452,2403.0,0.0,2403.0
2025,RO,1100809,48132.0,0.0,48132.0
2025,RO,1100924,79619.0,13500.0,66119.0
2025,RO,1101104,69032.0,3316700.0,-3247668.0
2025,RO,1101203,0.0,10750.0,-10750.0
2025,RO,1101302,0.0,13824.0,-13824.0
2025,RO,1101401,3239.0,0.0,3239.0
2025,RO,1101450,5934.0,0.0,5934.0
2025,RO,1101807,1829.0,0.0,1829.0
2025,RR,1400050,27600.0,0.0,27600.0
2025,RR,1400100,1911.0,13489.0,-11578.0
2025,RR,1400159,125.0,0.0,125.0
2025,RR,1400175,80148.0,0.0,80148.0
2025,RR,1400209,0.0,226615.0,-226615.0
2025,RR,1400282,102470.0,0.0,102470.0
2025,RR,1400308,12317.0,0.0,12317.0
2025,RR,1400407,169225.0,0.0,169225.0
2025,RR,1400456,359011.0,80735.0,278276.0
2025,RR,1400472,12235.0,64.0,12171.0
2025,RS,4300034,3.0,1965.0,-1962.0
2025,RS,4300059,0.0,410737.0,-410737.0
2025,RS,4300109,10.0,0.0,10.0
2025,RS,4300406,3311696.0,4403.0,3307293.0
2025,RS,4300505,2118.0,0.0,2118.0
2025,RS,4300554,0.0,7374.0,-7374.0
2025,RS,4300570,3798.0,1529.0,2269.0
2025,RS,4300604,301484.0,379.0,301105.0
2025,RS,4300638,0.0,41061.0,-41061.0
2025,RS,4300646,314932.0,4575.0,310357.0
2025,RS,4300703,1270.0,5198.0,-3928.0
2025,RS,4300802,127332.0,13126.0,114206.0
2025,RS,4300877,501.0,25725.0,-25224.0
2025,RS,4300901,1450.0,8100.0,-6650.0
2025,RS,4301008,67281.0,30380.0,36901.0
2025,RS,4301057,3478.0,7626.0,-4148.0
2025,RS,4301107,3443.0,19181.0,-15738.0
2025,RS,4301206,42.0,0.0,42.0
2025,RS,4301404,9860.0,2662.0,7198.0
2025,RS,4301503,0.0,1040.0,-1040.0
2025,RS,4301552,47036.0,0.0,47036.0
2025,RS,4301602,7230051.0,12142.0,7217909.0
2025,RS,4301636,979315.0,44543.0,934772.0
2025,RS,4301651,83278.0,87701.0,-4423.0
2025,RS,4301701,5016.0,153907.0,-148891.0
2025,RS,4301875,3850.0,0.0,3850.0
2025,RS,4301909,11812.0,20586.0,-8774.0
2025,RS,4301958,6765.0,29684.0,-22919.0
2025,RS,4302105,92431.0,398996.0,-306565.0
2025,RS,4302204,11830.0,82051.0,-70221.0
2025,RS,4302253,122794.0,30608.0,92186.0
2025,RS,4302303,16407.0,24000.0,-7593.0
2025,RS,4302352,2426.0,477.0,1949.0
2025,RS,4302402,4221.0,16715.0,-12494.0
2025,RS,4302501,34320.0,0.0,34320.0
2025,RS,4302659,91992.0,44518.0,47474.0
2025,RS,4302709,77377.0,0.0,77377.0
2025,RS,4302808,3144.0,13175.0,-10031.0
2025,RS,4303004,186216.0,252822.0,-66606.0
2025,RS,4303103,37710.0,40582.0,-2872.0
2025,RS,4303400,0.0,3886.0,-3886.0
2025,RS,4303509,15859.0,127209.0,-111350.0
2025,RS,4303558,178981.0,201.0,178780.0
2025,RS,4303608,1014907.0,0.0,1014907.0
2025,RS,4303673,0.0,158028.0,-158028.0
2025,RS,4303905,14909.0,2470.0,12439.0
2025,RS,4304101,35260.0,0.0,35260.0
2025,RS,4304200,7253.0,52535.0,-45282.0
2025,RS,4304309,1296.0,1839.0,-543.0
2025,RS,4304358,891.0,1286744.0,-1285853.0
2025,RS,4304408,230.0,1944.0,-1714.0
2025,RS,4304507,128773.0,118.0,128655.0
2025,RS,4304606,14707.0,2.0,14705.0
2025,RS,4304630,0.0,18420.0,-18420.0
2025,RS,4304663,265841.0,37500.0,228341.0
2025,RS,4304671,117000.0,28657.0,88343.0
2025,RS,4304689,128972.0,37363.0,91609.0
2025,RS,4304697,13408.0,41060.0,-27652.0
2025,RS,4304705,103.0,39425.0,-39322.0
2025,RS,4304804,9713.0,40330.0,-30617.0
2025,RS,4304903,159909.0,54875.0,105034.0
2025,RS,4305108,9005.0,36383.0,-27378.0
2025,RS,4305116,76320.0,0.0,76320.0
2025,RS,4305132,0.0,56407.0,-56407.0
2025,RS,4305207,80.0,39766.0,-39686.0
2025,RS,4305355,245077.0,19.0,245058.0
2025,RS,4305439,14932.0,4385.0,10547.0
2025,RS,4305587,409.0,0.0,409.0
2025,RS,4305603,2682.0,68570.0,-65888.0
2025,RS,4305702,1016.0,17924.0,-16908.0
2025,RS,4305801,0.0,11744.0,-11744.0
2025,RS,4305871,0.0,5580.0,-5580.0
2025,RS,4305934,0.0,9299.0,-9299.0
2025,RS,4305959,141.0,37673.0,-37532.0
2025,RS,4305975,74.0,0.0,74.0
2025,RS,4306007,65299.0,3636.0,61663.0
2025,RS,4306106,4451330.0,2515.0,4448815.0
2025,RS,4306205,8300777.0,750.0,8300027.0
2025,RS,4306304,180370.0,0.0,180370.0
2025,RS,4306320,0.0,79429.0,-79429.0
2025,RS,4306379,166.0,0.0,166.0
2025,RS,4306403,32458.0,828.0,31630.0
2025,RS,4306452,250.0,2150.0,-1900.0
2025,RS,4306502,0.0,3200.0,-3200.0
2025,RS,4306601,60980.0,3046827.0,-2985847.0
2025,RS,4306734,0.0,3600.0,-3600.0
2025,RS,4306759,32337.0,0.0,32337.0
2025,RS,4306767,24500.0,47298.0,-22798.0
2025,RS,4306809,246650.0,62041.0,184609.0
2025,RS,4306908,53350.0,1236.0,52114.0
2025,RS,4306932,12663.0,861.0,11802.0
2025,RS,4306973,31665.0,0.0,31665.0
2025,RS,4307005,102060.0,182678.0,-80618.0
2025,RS,4307054,0.0,649.0,-649.0
2025,RS,4307203,58537.0,41778.0,16759.0
2025,RS,4307500,43000.0,1932655.0,-1889655.0
2025,RS,4307559,26250.0,68.0,26182.0
2025,RS,4307609,12700.0,60216.0,-47516.0
2025,RS,4307708,94952.0,65727.0,29225.0
2025,RS,4307807,174765.0,143.0,174622.0
2025,RS,4307831,1176685.0,0.0,1176685.0
2025,RS,4307864,43856.0,4950.0,38906.0
2025,RS,4307906,32.0,16485.0,-16453.0
2025,RS,4308003,571.0,187441.0,-186870.0
2025,RS,4308078,12176.0,40.0,12136.0
2025,RS,4308102,815656.0,20.0,815636.0
2025,RS,4308201,7767.0,421.0,7346.0
2025,RS,4308300,3254.0,0.0,3254.0
2025,RS,4308458,1890.0,1063.0,827.0
2025,RS,4308508,369513.0,6431.0,363082.0
2025,RS,4308607,18545.0,429.0,18116.0
2025,RS,4308656,0.0,27334527.0,-27334527.0
2025,RS,4308706,550.0,100.0,450.0
2025,RS,4308805,0.0,752.0,-752.0
2025,RS,4308904,143019.0,2142.0,140877.0
2025,RS,4309001,214305.0,63912.0,150393.0
2025,RS,4309050,109511.0,9126.0,100385.0
2025,RS,4309100,2120.0,169.0,1951.0
2025,RS,4309126,796.0,139500.0,-138704.0
2025,RS,4309209,617180.0,27110.0,590070.0
2025,RS,4309258,72962.0,0.0,72962.0
2025,RS,4309308,721.0,122.0,599.0
2025,RS,4309407,33836.0,2079.0,31757.0
2025,RS,4309506,643144.0,1776805.0,-1133661.0
2025,RS,4309555,629.0,248.0,381.0
2025,RS,4309605,449.0,125778.0,-125329.0
2025,RS,4309654,74889.0,784773.0,-709884.0
2025,RS,4309803,0.0,14771.0,-14771.0
2025,RS,4309902,12063.0,9481.0,2582.0
2025,RS,4310009,4926.0,2094.0,2832.0
2025,RS,4310108,60.0,7097.0,-7037.0
2025,RS,4310207,12495.0,12993.0,-498.0
2025,RS,4310306,27720.0,0.0,27720.0
2025,RS,4310330,0.0,45930.0,-45930.0
2025,RS,4310363,10614.0,15407.0,-4793.0
2025,RS,4310405,64396.0,9424.0,54972.0
2025,RS,4310439,13287.0,59551.0,-46264.0
2025,RS,4310462,3340.0,0.0,3340.0
2025,RS,4310603,1098.0,770292.0,-769194.0
2025,RS,4310751,1053.0,0.0,1053.0
2025,RS,4310801,186186.0,4867759.0,-4681573.0
2025,RS,4310900,37172.0,0.0,37172.0
2025,RS,4311007,6396.0,5860.0,536.0
2025,RS,4311106,40675.0,0.0,40675.0
2025,RS,4311205,14223.0,0.0,14223.0
2025,RS,4311304,72517.0,9.0,72508.0
2025,RS,4311403,3997985.0,20.0,3997965.0
2025,RS,4311601,204786.0,20335.0,184451.0
2025,RS,4311627,25625.0,8959.0,16666.0
2025,RS,4311809,3860.0,2048.0,1812.0
2025,RS,4312153,29901.0,0.0,29901.0
2025,RS,4312252,44075.0,647.0,43428.0
2025,RS,4312302,117602.0,190000.0,-72398.0
2025,RS,4312351,35685.0,51500.0,-15815.0
2025,RS,4312385,19832.0,22377.0,-2545.0
2025,RS,4312401,33822.0,216324.0,-182502.0
2025,RS,4312450,25977.0,22800.0,3177.0
2025,RS,4312476,2551.0,78.0,2473.0
2025,RS,4312609,26438.0,33900.0,-7462.0
2025,RS,4312617,2417449.0,0.0,2417449.0
2025,RS,4312658,456.0,2940.0,-2484.0
2025,RS,4312708,15493.0,0.0,15493.0
2025,RS,4312757,1263.0,129713.0,-128450.0
2025,RS,4312807,41810.0,38500.0,3310.0
2025,RS,4312906,1028700.0,1701.0,1026999.0
2025,RS,4312955,4719.0,401817.0,-397098.0
2025,RS,4313003,51376.0,0.0,51376.0
2025,RS,4313011,3701.0,4765.0,-1064.0
2025,RS,4313037,898086.0,22069.0,876017.0
2025,RS,4313060,4827.0,62165.0,-57338.0
2025,RS,4313086,0.0,76833.0,-76833.0
2025,RS,4313102,0.0,41618.0,-41618.0
2025,RS,4313201,172.0,37099.0,-36927.0
2025,RS,4313300,23784.0,460.0,23324.0
2025,RS,4313359,42895.0,52778.0,-9883.0
2025,RS,4313375,54508.0,34.0,54474.0
2025,RS,4313391,10.0,0.0,10.0
2025,RS,4313409,1581527.0,41197.0,1540330.0
2025,RS,4313508,2779.0,11713.0,-8934.0
2025,RS,4313656,53789.0,654.0,53135.0
2025,RS,4313706,21732.0,2983.0,18749.0
2025,RS,4313904,232355.0,1467.0,230888.0
2025,RS,4313953,225.0,5990.0,-5765.0
2025,RS,4314001,13410.0,30405.0,-16995.0
2025,RS,4314027,10.0,0.0,10.0
2025,RS,4314035,0.0,28.0,-28.0
2025,RS,4314050,4185.0,1045.0,3140.0
2025,RS,4314076,820.0,632.0,188.0
2025,RS,4314100,2276.0,80040.0,-77764.0
2025,RS,4314134,374238.0,8900.0,365338.0
2025,RS,4314159,445.0,814861.0,-814416.0
2025,RS,4314308,174987.0,0.0,174987.0
2025,RS,4314407,93.0,1275.0,-1182.0
2025,RS,4314423,55.0,34058.0,-34003.0
2025,RS,4314456,0.0,43400.0,-43400.0
2025,RS,4314548,22942.0,22320.0,622.0
2025,RS,4314605,41842.0,0.0,41842.0
2025,RS,4314704,87914.0,105600.0,-17686.0
2025,RS,4314779,0.0,19819.0,-19819.0
2025,RS,4314803,65028.0,15893.0,49135.0
2025,RS,4314902,30113.0,2341.0,27772.0
2025,RS,4315057,0.0,6895.0,-6895.0
2025,RS,4315107,203196.0,284286.0,-81090.0
2025,RS,4315149,84094.0,71885.0,12209.0
2025,RS,4315156,0.0,35000.0,-35000.0
2025,RS,4315206,525.0,1349.0,-824.0
2025,RS,4315305,10730.0,5000.0,5730.0
2025,RS,4315313,0.0,10865.0,-10865.0
2025,RS,4315354,31310.0,33000.0,-1690.0
2025,RS,4315503,247164.0,751865.0,-504701.0
2025,RS,4315602,2.0,18806.0,-18804.0
2025,RS,4315701,1114.0,0.0,1114.0
2025,RS,4315750,792.0,261.0,531.0
2025,RS,4315800,52533.0,5676.0,46857.0
2025,RS,4315909,0.0,41311.0,-41311.0
2025,RS,4316006,1252050.0,162520.0,1089530.0
2025,RS,4316105,5411.0,20896.0,-15485.0
2025,RS,4316303,0.0,13048.0,-13048.0
2025,RS,4316402,190217.0,0.0,190217.0
2025,RS,4316436,536231.0,0.0,536231.0
2025,RS,4316451,100697.0,1800.0,98897.0
2025,RS,4316477,0.0,40481.0,-40481.0
2025,RS,4316501,162400.0,104602.0,57798.0
2025,RS,4316600,12523.0,23074.0,-10551.0
2025,RS,4316709,2295994.0,1469268.0,826726.0
2025,RS,4316808,55552483.0,328448.0,55224035.0
2025,RS,4316907,132.0,284.0,-152.0
2025,RS,4316956,0.0,975.0,-975.0
2025,RS,4317103,26992.0,35.0,26957.0
2025,RS,4317202,4.0,770.0,-766.0
2025,RS,4317301,3096.0,1731.0,1365.0
2025,RS,4317400,278184.0,64.0,278120.0
2025,RS,4317509,1243826.0,174.0,1243652.0
2025,RS,4317608,3957.0,40240.0,-36283.0
2025,RS,4317756,8782.0,696.0,8086.0
2025,RS,4317806,54.0,1200.0,-1146.0
2025,RS,4317905,20964.0,22620.0,-1656.0
2025,RS,4318002,112.0,12250.0,-12138.0
2025,RS,4318200,61400.0,2425.0,58975.0
2025,RS,4318309,3320928.0,6840.0,3314088.0
2025,RS,4318408,1307.0,809.0,498.0
2025,RS,4318432,10987.0,5843.0,5144.0
2025,RS,4318481,79058.0,1732.0,77326.0
2025,RS,4318499,32471.0,0.0,32471.0
2025,RS,4318507,750000.0,2800.0,747200.0
2025,RS,4318606,0.0,104500.0,-104500.0
2025,RS,4318614,598400.0,0.0,598400.0
2025,RS,4318705,358.0,55807.0,-55449.0
2025,RS,4318804,489.0,60445.0,-59956.0
2025,RS,4318903,1882493.0,1294.0,1881199.0
2025,RS,4319000,40920.0,172653.0,-131733.0
2025,RS,4319109,0.0,14800.0,-14800.0
2025,RS,4319356,38544.0,9079.0,29465.0
2025,RS,4319372,0.0,5817.0,-5817.0
2025,RS,4319406,6192.0,0.0,6192.0
2025,RS,4319505,1946.0,29411.0,-27465.0
2025,RS,4319604,0.0,674.0,-674.0
2025,RS,4319711,80008.0,0.0,80008.0
2025,RS,4319752,480.0,7442.0,-6962.0
2025,RS,4319802,759975.0,0.0,759975.0
2025,RS,4319901,304746.0,63907.0,240839.0
2025,RS,4320008,29378.0,1912.0,27466.0
2025,RS,4320107,88.0,16739.0,-16651.0
2025,RS,4320206,59522.0,953000.0,-893478.0
2025,RS,4320263,5.0,0.0,5.0
2025,RS,4320305,0.0,87.0,-87.0
2025,RS,4320321,0.0,34050.0,-34050.0
2025,RS,4320354,0.0,55025.0,-55025.0
2025,RS,4320404,286424.0,4917.0,281507.0
2025,RS,4320503,45362.0,62000.0,-16638.0
2025,RS,4320552,0.0,21980.0,-21980.0
2025,RS,4320651,35437.0,264.0,35173.0
2025,RS,4320677,23100.0,181393.0,-158293.0
2025,RS,4320701,352604.0,1266059.0,-913455.0
2025,RS,4320800,58157.0,800.0,57357.0
2025,RS,4320909,52461.0,292762.0,-240301.0
2025,RS,4321006,24120.0,109400.0,-85280.0
2025,RS,4321105,423.0,13637.0,-13214.0
2025,RS,4321204,4445.0,100531.0,-96086.0
2025,RS,4321303,81105.0,426.0,80679.0
2025,RS,4321352,59499.0,30032.0,29467.0
2025,RS,4321402,12395.0,79744.0,-67349.0
2025,RS,4321436,0.0,18625.0,-18625.0
2025,RS,4321451,60111.0,90687.0,-30576.0
2025,RS,4321501,31467.0,20392.0,11075.0
2025,RS,4321600,100440.0,20982.0,79458.0
2025,RS,4321626,0.0,23225.0,-23225.0
2025,RS,4321634,0.0,5300.0,-5300.0
2025,RS,4321667,25037.0,5250.0,19787.0
2025,RS,4321709,15820.0,30668.0,-14848.0
2025,RS,4321808,26.0,9537.0,-9511.0
2025,RS,4321857,364.0,0.0,364.0
2025,RS,4321907,28791.0,260000.0,-231209.0
2025,RS,4321956,14717.0,314000.0,-299283.0
2025,RS,4322004,3340873.0,1838.0,3339035.0
2025,RS,4322202,0.0,41730.0,-41730.0
2025,RS,4322251,33.0,235600.0,-235567.0
2025,RS,4322301,4468.0,0.0,4468.0
2025,RS,4322327,1809.0,0.0,1809.0
2025,RS,4322350,0.0,43206.0,-43206.0
2025,RS,4322400,764.0,11169.0,-10405.0
2025,RS,4322509,291167.0,504314.0,-213147.0
2025,RS,4322533,863577.0,0.0,863577.0
2025,RS,4322541,41329.0,62608.0,-21279.0
2025,RS,4322608,15.0,344.0,-329.0
2025,RS,4322707,899514.0,600.0,898914.0
2025,RS,4322806,808.0,5.0,803.0
2025,RS,4323002,66.0,7917.0,-7851.0
2025,RS,4323200,0.0,19698.0,-19698.0
2025,RS,4323309,25056.0,1092.0,23964.0
2025,RS,4323358,23128.0,60730.0,-37602.0
2025,RS,4323408,153.0,39812.0,-39659.0
2025,RS,4323770,42182.0,75.0,42107.0
2025,RS,4323804,0.0,5791.0,-5791.0
2025,SC,4200101,508313.0,601.0,507712.0
2025,SC,4200200,5.0,35000.0,-34995.0
2025,SC,4200309,350.0,2126.0,-1776.0
2025,SC,4200408,17207.0,0.0,17207.0
2025,SC,4200556,22748.0,12675.0,10073.0
2025,SC,4200606,825736.0,7586.0,818150.0
2025,SC,4200705,0.0,3500.0,-3500.0
2025,SC,4200754,62718.0,30750.0,31968.0
2025,SC,4200804,15838.0,9756.0,6082.0
2025,SC,4200903,0.0,7444.0,-7444.0
2025,SC,4201208,0.0,57323.0,-57323.0
2025,SC,4201257,18.0,4299.0,-4281.0
2025,SC,4201307,7145.0,60.0,7085.0
2025,SC,4201406,16500.0,88496.0,-71996.0
2025,SC,4201505,609.0,103320.0,-102711.0
2025,SC,4201604,0.0,15025.0,-15025.0
2025,SC,4201653,0.0,15799.0,-15799.0
2025,SC,4201703,21924.0,164169.0,-142245.0
2025,SC,4201901,54740.0,177998.0,-123258.0
2025,SC,4202008,129.0,129.0,0.0
2025,SC,4202057,51607.0,37600.0,14007.0
2025,SC,4202073,11664.0,0.0,11664.0
2025,SC,4202081,36932.0,250.0,36682.0
2025,SC,4202107,13436.0,118608.0,-105172.0
2025,SC,4202206,243761.0,39353.0,204408.0
2025,SC,4202305,300.0,17781.0,-17481.0
2025,SC,4202404,23658.0,25582.0,-1924.0
2025,SC,4202453,57520.0,165365.0,-107845.0
2025,SC,4202503,0.0,411.0,-411.0
2025,SC,4202602,15263.0,36724.0,-21461.0
2025,SC,4202701,147.0,3851.0,-3704.0
2025,SC,4202800,85333.0,7475.0,77858.0
2025,SC,4202859,9727.0,1724.0,8003.0
2025,SC,4202909,81697.0,15134.0,66563.0
2025,SC,4203006,91412.0,3236.0,88176.0
2025,SC,4203105,55000.0,4046.0,50954.0
2025,SC,4203204,356111.0,10227.0,345884.0
2025,SC,4203253,904556.0,0.0,904556.0
2025,SC,4203303,1757371.0,249622.0,1507749.0
2025,SC,4203402,80146.0,0.0,80146.0
2025,SC,4203501,29963.0,0.0,29963.0
2025,SC,4203600,21000.0,529352.0,-508352.0
2025,SC,4203709,30828.0,207968.0,-177140.0
2025,SC,4203808,26470.0,422.0,26048.0
2025,SC,4203907,89168.0,373.0,88795.0
2025,SC,4203956,17692.0,9858.0,7834.0
2025,SC,4204004,0.0,69609.0,-69609.0
2025,SC,4204103,1760.0,0.0,1760.0
2025,SC,4204202,862.0,13608.0,-12746.0
2025,SC,4204251,9638.0,13018.0,-3380.0
2025,SC,4204301,8186.0,618.0,7568.0
2025,SC,4204350,13996.0,311.0,13685.0
2025,SC,4204400,3922.0,823466.0,-819544.0
2025,SC,4204509,60.0,364937.0,-364877.0
2025,SC,4204558,255512.0,19680.0,235832.0
2025,SC,4204608,434117.0,615.0,433502.0
2025,SC,4204707,75631.0,375300.0,-299669.0
2025,SC,4204806,117192.0,71871.0,45321.0
2025,SC,4204905,0.0,14652.0,-14652.0
2025,SC,4205001,17696.0,110604.0,-92908.0
2025,SC,4205100,32549.0,0.0,32549.0
2025,SC,4205159,55347.0,162885.0,-107538.0
2025,SC,4205191,1628.0,0.0,1628.0
2025,SC,4205209,58421.0,0.0,58421.0
2025,SC,4205308,420454.0,1741.0,418713.0
2025,SC,4205357,0.0,42097.0,-42097.0
2025,SC,4205407,410331.0,4682542.0,-4272211.0
2025,SC,4205456,116359.0,21293.0,95066.0
2025,SC,4205506,4061.0,52434.0,-48373.0
2025,SC,4205605,130086.0,0.0,130086.0
2025,SC,4205704,11161.0,3840.0,7321.0
2025,SC,4205803,3983.0,1739.0,2244.0
2025,SC,4205902,3.0,999.0,-996.0
2025,SC,4206009,0.0,7282.0,-7282.0
2025,SC,4206108,2148141.0,0.0,2148141.0
2025,SC,4206207,426.0,998.0,-572.0
2025,SC,4206306,965.0,47815.0,-46850.0
2025,SC,4206405,26880.0,37508.0,-10628.0
2025,SC,4206504,3390.0,1128.0,2262.0
2025,SC,4206603,444347.0,46016.0,398331.0
2025,SC,4206652,105741.0,525453.0,-419712.0
2025,SC,4206702,19600.0,0.0,19600.0
2025,SC,4206751,9066.0,0.0,9066.0
2025,SC,4206900,71616.0,982104.0,-910488.0
2025,SC,4207007,200407.0,868.0,199539.0
2025,SC,4207106,420.0,145236.0,-144816.0
2025,SC,4207304,15.0,129068.0,-129053.0
2025,SC,4207502,17331.0,18413.0,-1082.0
2025,SC,4207577,44775.0,187200.0,-142425.0
2025,SC,4207684,573312.0,288351.0,284961.0
2025,SC,4207700,377128.0,8540.0,368588.0
2025,SC,4207759,0.0,139828.0,-139828.0
2025,SC,4207809,14540.0,0.0,14540.0
2025,SC,4207858,84260.0,64891.0,19369.0
2025,SC,4207908,0.0,117.0,-117.0
2025,SC,4208005,211513.0,39916.0,171597.0
2025,SC,4208104,56703.0,27680.0,29023.0
2025,SC,4208203,1820413.0,47867.0,1772546.0
2025,SC,4208302,262561.0,9347.0,253214.0
2025,SC,4208401,401600.0,19448.0,382152.0
